,translation
166,"{'prefix': 'translate Hinglish to English: ', 'input': 'Hmm.. shayad nahi. Dost rakhne me to uska koi accha luck nahi hai. Kitna ironic hai k usne Facebook invent kiya. Tum kya sochte ho, kya uske dost hote?', 'target': ""Hmm... probably not. He doesn't seem to have good luck keeping friends. How ironic as he invented Facebook. Do you think you'd have been friends?""}"
167,"{'prefix': 'translate Hinglish to English: ', 'input': 'Bilkul nahi.', 'target': 'Absolutely not 1'}"
168,"{'prefix': 'translate Hinglish to English: ', 'input': 'Maine bhi socha tha k ye ironic hai. Mujhe to believe nahi hua', 'target': 'I thought it was ironic as well. I couldnt believe it. '}"
169,"{'prefix': 'translate Hinglish to English: ', 'input': 'Wo scene jaha Christy Lee bolti hai Facebook me funny type ka hai. Certainly facesmash me bolne se to accha hai.', 'target': 'The scene where Christy Lee says Facebook me is kinda funny, too. It certainly beats facesmash me.'}"
170,"{'prefix': 'translate Hinglish to English: ', 'input': 'Agreed. Iska sense to banta hai but mujhe koi idea nahi tha ki Zuckerberg ko raaste me kitni help mili hai, especially Napster k ek founder se.', 'target': 'Agreed. It makes sense, but I had no idea how much help Zuckerberg had along the way... Especially from one of the founders of Napster!'}"
171,"{'prefix': 'translate Hinglish to English: ', 'input': 'Justin Timberlake ne use bahut acha play kiya hai. Mujhe bhi is baare me kuch nahi pata tha, lekin ye dhyan me rakho k ye book pe based hai. Kise pata wo actually kitna involved tha.', 'target': ""Justin Timberlake plays him so well too. I never knew about it either, but keep in mind it's based off the book. Who knows how much he actually was involved.""}"
172,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye to sahi hai. Main is soch me hu ki kya Mark Zuckerberg ne Sean Parker ko actually Facebook ke headquarters me rehne k liye bulaya tha!', 'target': 'That is true. I wonder if Mark Zuckerberg actually invited Sean Parker to live at Facebook headquarters!'}"
173,"{'prefix': 'translate Hinglish to English: ', 'input': 'Unka ye sab ghar se karna mujhe pasand aaya. Tumhe pata hai kitna kuch hua. Agar Sean Parker waha rahta to, kise pata. I love kaise ye tech company start up ghar se chal rahi hai. I wonder wo kaunse dusre continent me pahle expand karna chahte the', 'target': 'I love how he was doing it from a house. You know that much happened. If Sean Parker was there, who knows. I love how tech company start ups are out of houses. I wonder what the other continent was they were trying to expand to first.'}"
174,"{'prefix': 'translate Hinglish to English: ', 'input': 'I think  uski success ko consider  karte hue Thefacebook kafi funny hai. Pahle Facesmash, phir Harvard Connection phir TheFacebook yikes!', 'target': 'I think that it is pretty funny considering the success he gained... and ""Thefacebook""? First Facesmash, then Harvard Connection then Thefacebook... yikes!'}"
175,"{'prefix': 'translate Hinglish to English: ', 'input': 'Thefacebook to bilkul bekaar hai. Aisa lagta hai Zuckerberg ne sahi me dusre logo ki leli', 'target': 'Thefacebook is just rotten. It seems like Zuckerberg really shafted everyone else in the situation.'}"
176,"{'prefix': 'translate Hinglish to English: ', 'input': 'Uska Albright ka friend request accept karne tak wait karna kaafi creepy tha', 'target': ""It's kind of creepy how he just waited for Albright to accept the friend request, too.""}"
177,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe to ye sad laga. Wo story ki beginning se jyada badla nahi.', 'target': ""It's really sort of sad to me. He hasn't really changed from the beginning of the story.""}"
178,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe to aisa lagta hai. Main surprise nahi hu ke use settlement karna pada', 'target': ""That's how I feel. I'm not surprised he had to do a settlement.""}"
179,"{'prefix': 'translate Hinglish to English: ', 'input': 'Usne duniya ka sabse bada social network banaya but wo ek aisa aadmi lagta hai jise log hate karte hai', 'target': 'He founded the biggest social network the world has ever seen, but he seems like a person who people hate.'}"
180,"{'prefix': 'translate Hinglish to English: ', 'input': 'Bilkul misanthropic. Main to agree karta hu. Overall ye sad hai.', 'target': ""Extremely misanthropic. I would agree. It's overall kind of sad.""}"
181,"{'prefix': 'translate Hinglish to English: ', 'input': 'USNE  BURAEE KARNE KE LIYE DIMAAK KA UPAYOG NAHI KIYA', 'target': ""At least he didn't use his intelligence for true evil.""}"
182,"{'prefix': 'translate Hinglish to English: ', 'input': 'TUM ABHEE BHI VAHAAN HO', 'target': 'are you still there?'}"
183,"{'prefix': 'translate Hinglish to English: ', 'input': '10 MINUTES HO GAYA', 'target': ""It's been 10 minutes""}"
184,"{'prefix': 'translate Hinglish to English: ', 'input': 'movie hai Toy Story', 'target': 'The movie is Toy Story.'}"
185,"{'prefix': 'translate Hinglish to English: ', 'input': '1995 se, director hain John Lasseler, rotten tomatoes mein100%, 9/10 score hai', 'target': 'From 1995, director is John Lasseler, 100% rotten tomatoes, 9/10 score.'}"
186,"{'prefix': 'translate Hinglish to English: ', 'input': 'hello, kya tumne Toy Story dekha hai? main manta hoon critic se ki usme purity aur ecstatic freedom of imagination hai.kya sochte ho tum?', 'target': 'Hello, have you seen Toy Story? I did. I Agree with the critical that is has the purity and ecstatic freedom of imagination. What do you think?'}"
187,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan agreed,woh bahut popular movie tha.', 'target': 'I agree, it was a very popular movie.'}"
188,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe animations pasand hain aur Pixar amazing hai.yeh bahut perfect tha.jaise mention kiya tha ki ye ek genius ka work hai.', 'target': 'I love animations and Pixar is amazing. This one was really perfect. As it was mentioned a work of genius.'}"
189,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe bhi pixar pasand hai', 'target': 'I also love Pixar'}"
190,"{'prefix': 'translate Hinglish to English: ', 'input': 'shayad wo aur ek toy story movie banayenge', 'target': ""Maybe they'll make another Toy Story movie.""}"
191,"{'prefix': 'translate Hinglish to English: ', 'input': 'woody aur buz ke bhitar ka sambhashan achha hai. aur tom hank ka aawaj woody ko suit hota hai achese', 'target': 'The interaction between Woody and Buzz is really nice. Also hearing Tom Hanks as Wood is incredible.'}"
192,"{'prefix': 'translate Hinglish to English: ', 'input': 'are ha , classic awaj hai', 'target': 'Oh yeah, classic voice'}"
193,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe acha lgta hai ki kaise unke friendship badhti hai', 'target': 'I like how their friendship grew.'}"
194,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye dekhne mai acha tha ki kaise wo dushman se dost bante hai', 'target': 'It was really interesting to see they change from rivals to friends'}"
195,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe sah toys bhi ache lage', 'target': 'I like the supporting toys too.'}"
196,"{'prefix': 'translate Hinglish to English: ', 'input': 'woody and buzz to ache hai hi but baki log bhi ache the', 'target': 'For sure Woody and Buzz are amazing but also the other are perfect.'}"
197,"{'prefix': 'translate Hinglish to English: ', 'input': 'toy story ke kum movie =s nahi hai na', 'target': ""Isn't there a few Toy Story movies?""}"
198,"{'prefix': 'translate Hinglish to English: ', 'input': 'ha hai. bhik magne ke scene mai andy ki party bahot achi thi', 'target': ""Yes for sure. On the begging the scene of Andy's party is really breathtaking don't you think?""}"
199,"{'prefix': 'translate Hinglish to English: ', 'input': 'ha aur jab uske pehle buzz mila', 'target': 'Yeah, when he first got Buzz.'}"
200,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya tum vaha abhi tak ho?', 'target': 'You still there?'}"
201,"{'prefix': 'translate Hinglish to English: ', 'input': 'haa sue,or dusare toy bhi bahut funny hai', 'target': 'For sure, and the other toys are very funny'}"
202,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap ka favorite kon hai?', 'target': 'Who is your favorite?'}"
203,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye bahut muskil se kahana hai ki mei Mr potato head ke support mei hui.', 'target': 'Ohh difficult  to say. But I suppose Mr Potato Head.'}"
204,"{'prefix': 'translate Hinglish to English: ', 'input': 'aapka apne bare meikya khayal hai?', 'target': 'And what about your?'}"
205,"{'prefix': 'translate Hinglish to English: ', 'input': 'mene socha bopeep', 'target': 'Bopeep I think '}"
206,"{'prefix': 'translate Hinglish to English: ', 'input': 'pizza planet ke bare mei kya kahana hai. abhi kya confusion hai?', 'target': 'And what about the scene on Pizza Planet. What a confusion, right?'}"
207,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeah!', 'target': 'Yeah!'}"
208,"{'prefix': 'translate Hinglish to English: ', 'input': 'jab little aliens aaye', 'target': ""but that's when the little aliens came in""}"
209,"{'prefix': 'translate Hinglish to English: ', 'input': 'haa kyu nahi, yaha sabhi run mil sakte hai. bahut achcha', 'target': 'For sure, and also all the run to be able to get there. Really nice.'}"
210,"{'prefix': 'translate Hinglish to English: ', 'input': 'Andys ke neighbor Sid ke baase  mei kya khayal hai. toy ke liye  terrifying children right hsi kya?', 'target': ""And what about Andy's neighbor Sid. What a terrifying children for the toys, right?""}"
211,"{'prefix': 'translate Hinglish to English: ', 'input': ""Andy's RC car bahut funny hai aap ka kya khayal hai?"", 'target': ""Andy's RC car is really funny don't you think?""}"
212,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe Yaad nahi hai.', 'target': ""I don't remember either.""}"
213,"{'prefix': 'translate Hinglish to English: ', 'input': 'Woody Andys ki car mei vapash aata hai jo ek achchi baat hai', 'target': ""Woody flying back to Andy's car is really a nice one.""}"
214,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aap ne history ke end ko enjoy kiya?', 'target': 'Have you enjoyed the end of the history?'}"
215,"{'prefix': 'translate Hinglish to English: ', 'input': 'tumhara kya matlab hai?', 'target': 'What do you mean?'}"
216,"{'prefix': 'translate Hinglish to English: ', 'input': 'things kab end hogi  means happy or right ?', 'target': 'How the things come to the end, meaning a happy end right?'}"
217,"{'prefix': 'translate Hinglish to English: ', 'input': 'ha definitely!', 'target': 'Oh definitely!'}"
218,"{'prefix': 'translate Hinglish to English: ', 'input': 'movie ka nam kya tha?', 'target': 'what is the name of the movie?'}"
219,"{'prefix': 'translate Hinglish to English: ', 'input': ""kya tumne 'The Post' dekhi hai?"", 'target': ""Did you watch 'The Post'?""}"
220,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahi mene nahi kia', 'target': 'No, i didnt'}"
221,"{'prefix': 'translate Hinglish to English: ', 'input': 'konsa genre hai ye?', 'target': 'what genre is it?'}"
222,"{'prefix': 'translate Hinglish to English: ', 'input': ""ye 'Historical, Political' hai"", 'target': ""it is 'Historical, Political'""}"
223,"{'prefix': 'translate Hinglish to English: ', 'input': 'Steven Spielberg ne isey direct kiya', 'target': 'directed by Steven Spielberg'}"
224,"{'prefix': 'translate Hinglish to English: ', 'input': 'oh. Kya isme koi actor hai jiska mujhe pata ho?', 'target': 'oh. Does it have any actors that I might know of?'}"
225,"{'prefix': 'translate Hinglish to English: ', 'input': 'Maryl Stree', 'target': 'Maryl Stree '}"
226,"{'prefix': 'translate Hinglish to English: ', 'input': 'Streep', 'target': 'Streep'}"
227,"{'prefix': 'translate Hinglish to English: ', 'input': 'Tom Hanks', 'target': 'Tom Hanks'}"
228,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya ye nayi movie hai?', 'target': 'is it a new movie?'}"
229,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, 2017', 'target': 'yes, 2017'}"
230,"{'prefix': 'translate Hinglish to English: ', 'input': 'oh, mujhe lagta hai main thoda samay mein piche hun. kya ye well received hai?', 'target': 'oh, I guess im a bit behind the times. has it been well received?'}"
231,"{'prefix': 'translate Hinglish to English: ', 'input': 'main sochta hun ye worth watching hai', 'target': ""I think it's worth watching""}"
232,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya tum plot ke bare mei janana chahte ho?', 'target': 'do you want to know something about plot?'}"
233,"{'prefix': 'translate Hinglish to English: ', 'input': 'baad mei post ka kya naam tha? movie ke bare mei kya kahna hai?', 'target': 'what type of ""post"" is it named after? whats the movie about?'}"
234,"{'prefix': 'translate Hinglish to English: ', 'input': 'haa please', 'target': 'yes please'}"
235,"{'prefix': 'translate Hinglish to English: ', 'input': 'Is post mei  pentagon paerss ko prakashit karne ke liye journalists ki attempts ki story hai', 'target': 'The Post depicts the story of attempts by journalists at The Washington Post to publish the Pentagon Paers'}"
236,"{'prefix': 'translate Hinglish to English: ', 'input': 'papers', 'target': 'Papers'}"
237,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye kya vietnam war se related hai?', 'target': 'oh. is that related to the vietnam war?'}"
238,"{'prefix': 'translate Hinglish to English: ', 'input': 'haa', 'target': 'yes'}"
239,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye movie government cover up ke bare mai hai?', 'target': 'is the movie about a government cover up?'}"
240,"{'prefix': 'translate Hinglish to English: ', 'input': 'goverment hamesh kuch chupane ki koshish karti hai ;)', 'target': 'the government always has something to hide ;)'}"
241,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye kya sach hai!', 'target': 'isnt that the truth!'}"
242,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe lagta he ki me ye movie enjoy karunga', 'target': 'it sounds like a movie id enjoy'}"
243,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe lagta he ye movie dekhne layak he', 'target': 'I think that this film is worth watching'}"
244,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya yaha lamba show he?', 'target': 'is it a long show?'}"
245,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya tumhe length pata he?', 'target': 'do you know the length?'}"
