,translation
174,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya soundtrack tumhara favorite part tha?', 'target': 'Was the soundtrack your favorite part?'}"
175,"{'prefix': 'translate Hinglish to English: ', 'input': 'isme sense he. ha, especially voh part jiske liye ye itna famous he.jab bhi ve audience ki fear aur anxiety badana chahte the unhone ye sound play kiya.', 'target': ""That makes sense. Yes, especially the part that it is so famous for. The sound they played whenever they wanted to increase the audience's fear and anxiety.""}"
176,"{'prefix': 'translate Hinglish to English: ', 'input': 'ek dusra affirmation ki Spielberg knew ki voh post-production me kya kar raha tha.', 'target': 'Just another affirmation that Spielberg knew what he was doing even in post-production.'}"
177,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aap aamataur par is tarah kee philm pasand karate hain?', 'target': 'Do you usually like this type of movie?'}"
178,"{'prefix': 'translate Hinglish to English: ', 'input': 'isamen koee shak nahin, vah philmen banaane mein bahut achchhe hain. nahin, yah meree pasandeeda kism nahin hai. main bahut jyaada dara hua nahin hoon. mujhe vrttachitr pasand hain. aap kaise hain?', 'target': 'No doubt. He is very good at making movies. No, it is not my favorite kind. I am not much into jump scares. I like documentaries. How about you?'}"
179,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe hailoveen ke aasapaas is tarah kee philm pasand hai; anyatha, mujhe ekshan philmon ka aanand milata hai', 'target': 'I like this type of movie around Halloween; otherwise, I enjoy action films.'}"
180,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah samajh mein aata hai.hailoveen khud ko daraane ka ek achchha samay hai.', 'target': 'That is understandable. Halloween is a good time to scare yourself. '}"
181,"{'prefix': 'translate Hinglish to English: ', 'input': 'shaark ke hamale par meyar kee pratikriya ke baare mein aapane kya socha?', 'target': ""What did you think of the mayor's reaction to the shark attack?""}"
182,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe lagata hai ki yah laalachee tha.main maanata hoon ki janata ko ghabaraana nahin chaahie, lekin laalach se logon ko khatare mein daalana theek nahin hai.', 'target': 'I think it was greedy. I agree it is best not to panic the public, but putting people in danger out of greed is not okay.'}"
183,"{'prefix': 'translate Hinglish to English: ', 'input': 'theek, mainne socha tha ki vaastavik duniya ke nihitaarth ko naitik aur naitik roop se donon ke baare mein sochana saaph tha.', 'target': 'Exactly, I thought it was neat to think of real world implications both fiscally and morally.'}"
184,"{'prefix': 'translate Hinglish to English: ', 'input': 'ise janata ke saamane kaise pesh kiya jae.', 'target': 'Of how to present this to the public.'}"
185,"{'prefix': 'translate Hinglish to English: ', 'input': 'jisake parinaamasvaroop ant mein ek shaark-shikaar unmaad paida hua', 'target': 'Which in the end resulted in a shark-hunting frenzy'}"
186,"{'prefix': 'translate Hinglish to English: ', 'input': 'un cheejon ke baare mein bhee sochana pasand karate hain.mujhe vah hissa pasand nahin tha.mujhe lagata hai ki shaark ko samudr tak le jaaya jaata to mujhe achchha lagata, lekin jyaadaatar log shaayad us tarah kee philm ka aanand nahin lenge, paryaapt naatak nahin', 'target': 'I like to think of those things too. I did not like that part. I think I would have liked it better if the shark was led out to sea, but most people would probably not enjoy a movie like that, not enough drama.'}"
187,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap us par sahee hain.', 'target': 'You are right on that.'}"
188,"{'prefix': 'translate Hinglish to English: ', 'input': 'brodee ke kadam jaise charitron ko dekhana achchha tha - haalaanki isane unake bete ko kaarravaee ke lie prerit karane ke lie sadame mein le liya.', 'target': 'It was nice to see characters such as Brody step up - though it took his son to go into shock in order to spur him to action.'}"
189,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe lagata hai ki speelabarg ne chhote shahar kee raajaneeti ko chitrit karane ke lie naakhoon par sir maara.', 'target': 'I think Spielberg hit the nail on the head as far as portraying small town politics.'}"
190,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan. yah yathaarthavaadee tha, haalaanki mujhe lagata hai ki yah sabhee prakaar kee raajaneeti par laagoo hota hai.', 'target': 'Yes. It was realistic, though I think much of it applies to politics of all types. '}"
191,"{'prefix': 'translate Hinglish to English: ', 'input': 'paisa hamesha sarvochch praathamikata lagata hai.', 'target': 'Money seems to always be highest priority.'}"
192,"{'prefix': 'translate Hinglish to English: ', 'input': 'durbhaagyavash yah sach hai.', 'target': 'Unfortunately, true.'}"
193,"{'prefix': 'translate Hinglish to English: ', 'input': 'aur dukh kee baat yah hai ki hamen traasadee ke hamalon tak kabhee-kabhee kaarravaee ke lie jastee nahin milata hai.', 'target': 'And sadly we do not get galvanized to action sometimes until tragedy strikes.'}"
194,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aapane any speelabarg philmen dekhee hain?', 'target': 'Have you seen other Spielberg movies?'}"
195,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, usake paas apane chamakadaar kshan aur raaste mein kuchh yugal hain. mujhe lagata hai ki unakee adhik philmen baad kee shrenee ke bajaay poorv mein aatee hain.', 'target': 'Yes, he has his shining moments and some duds along the way. I feel that more of his movies fall into the former rather than latter category.'}"
196,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap?', 'target': 'You?'}"
197,"{'prefix': 'translate Hinglish to English: ', 'input': 'hey muje toh unka  movies bahut pasand hein lakin unka movies muje yaad nahi aatha hein. mein yaad karne me thoda kamjor hoon', 'target': 'I know I have and that his movies are usually really well made, but I cannot remember which movies are his. I am very bad at stuff like that.'}"
198,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje toh voh scuba part bilkul pasand nahi hein, magar voh breathing toh mein enjoy kar raha tha', 'target': 'I did not like the scuba part. I enjoy enjoy breathing .'}"
199,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein tho aise hi hoon', 'target': ' I usually am as well.'}"
200,"{'prefix': 'translate Hinglish to English: ', 'input': 'maaf kar na us typo ko', 'target': 'Sorry, for the typo.'}"
201,"{'prefix': 'translate Hinglish to English: ', 'input': 'jaane de yar, mein toh us breathing ko completely agree karunga, aur mein kabhi bhi us cage mein pani mein nahi jaavunga', 'target': 'No worries. Completely agree on breathing/ I would not be getting in the water even with a cage.'}"
202,"{'prefix': 'translate Hinglish to English: ', 'input': 'acha, aapse baath karne mein bahut dhanyavad. muje lagtha hein ki hamara time ab khatma ho raha hein, aapka din acha rahane ka mera subh kamna', 'target': 'Well, thanks for sharing this conversation with me. It seems that our time has come to an end. I hope you have a wonderful morning, afternoon, night wherever you are.'}"
203,"{'prefix': 'translate Hinglish to English: ', 'input': 'aapko bhi', 'target': 'You as well.'}"
204,"{'prefix': 'translate Hinglish to English: ', 'input': 'Hey, tum Despicable Me ke baare me kya sochte ho? Ye really ek badiya movie hai.', 'target': ""Hey, what do you think about Despicable Me?  It's a really good movie.""}"
205,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe bhi lagta hai', 'target': 'I think so too.'}"
206,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye badi funny hai', 'target': ""It's quite funny!""}"
207,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya tumne sirf iske baare me read kiya tha? ya tumne dekhi bhi hai', 'target': 'Did you just read about it? Or have you seen it also.'}"
208,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yeah? Steve Carell bahut funny hai. Mere kids ko ye pasand aayi.', 'target': 'Yeah?  Steve Carell is super funny.  My kids love this movie.'}"
209,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeah usne gru ka role acche se play kiya', 'target': 'Yeah he plays gru really well.'}"
210,"{'prefix': 'translate Hinglish to English: ', 'input': 'maine use dekha hai', 'target': ""I've seen it.""}"
211,"{'prefix': 'translate Hinglish to English: ', 'input': 'Oh, mere pass bachhe nhi hai, but mujhe lagta hai ki movie sbhi ages ke liye achhi hai', 'target': ""Oh, I don't have kids, but I think the movie is good for all ages""}"
212,"{'prefix': 'translate Hinglish to English: ', 'input': 'Maine isse apne friends ko recommend ki hai.', 'target': 'I recommend it to my friends.'}"
213,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ismein bahut saare achhe lessons hai', 'target': 'Lots of good lessons in it'}"
214,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe bhi', 'target': 'Same here'}"
215,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aur animation bahut achhe level ki hai.', 'target': 'And the animation is really top level.'}"
216,"{'prefix': 'translate Hinglish to English: ', 'input': 'Han, simple but bahut zyada simple nhi, aur achhe se detail kiya hai', 'target': 'Yeah it is, simple but not too simple, and just detailed enough'}"
217,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe movie ki har chhoti details achhi lagi, aur kaise time ke saath gru evolves.', 'target': 'I like all the small details in the movie, and how gru evolves over time'}"
218,"{'prefix': 'translate Hinglish to English: ', 'input': 'Tumahra konsa favourite character hai movie mein?', 'target': ""what's your favorite character in the movie?""}"
219,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe Gru bhi pasand hai. Weh ab tak ke characters mein sabase majedaar hai.', 'target': ""I also like Gru.  He's the funniest of the characters by far.""}"
220,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe bhi. Aur iski bahut zyada value hai', 'target': 'Same here. And it has a lot of rewatching value'}"
221,"{'prefix': 'translate Hinglish to English: ', 'input': 'hamesha naee cheejen aur  easter eggs paate raho', 'target': 'Always find new things and easter eggs'}"
222,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, mainne shaayad ise ek dozen times dekha hai.', 'target': ""Yeah I've probably seen it a dozen times.""}"
223,"{'prefix': 'translate Hinglish to English: ', 'input': 'Hi. Just isko dekh raha tha abhi.', 'target': 'Hi. Just looking at this now.'}"
224,"{'prefix': 'translate Hinglish to English: ', 'input': 'Hola, ando leyendo', 'target': 'Hola, ando leyendo'}"
225,"{'prefix': 'translate Hinglish to English: ', 'input': 'Hawkeye kisne khela ?', 'target': 'Who played Hawkeye?'}"
226,"{'prefix': 'translate Hinglish to English: ', 'input': 'hey let me yaad karne do usko', 'target': 'hey let me remember that'}"
227,"{'prefix': 'translate Hinglish to English: ', 'input': 'Robert Downey Jr ne kaun sa role kiya tha ?', 'target': 'What role did Robert Downey Jr play?'}"
228,"{'prefix': 'translate Hinglish to English: ', 'input': ""Ok,so I am looking for Robert Downey Jr. 's role and who played Hawkeye. Aap jaante hain kya ??"", 'target': ""Ok, so I am looking for Robert Downey Jr. 's role and who played Hawkeye. Do you know? ""}"
229,"{'prefix': 'translate Hinglish to English: ', 'input': 'woh plot ke main characters mein se ek hai.', 'target': 'is one of the main characters of the plot'}"
230,"{'prefix': 'translate Hinglish to English: ', 'input': ""'The Avengers?' kisne likhi aur direct ki hai aap jante hain kya ?"", 'target': ""Do you know who wrote and directed 'The Avengers?'""}"
231,"{'prefix': 'translate Hinglish to English: ', 'input': 'Stan Lee aur Jack Kirby', 'target': ' Stan Lee and  Jack Kirby'}"
232,"{'prefix': 'translate Hinglish to English: ', 'input': 'Joss Whedon', 'target': 'Joss Whedon'}"
233,"{'prefix': 'translate Hinglish to English: ', 'input': 'Uska publisher Marvel Comics', 'target': 'The publisher Marvel Comics'}"
234,"{'prefix': 'translate Hinglish to English: ', 'input': 'oh!', 'target': 'oh !'}"
235,"{'prefix': 'translate Hinglish to English: ', 'input': 'tumhe uska Rotten Tomatoes score pata hai?', 'target': 'Do you know the Rotten Tomatoes score?'}"
236,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahi, mujhe batao uske baare me', 'target': 'no, tell me about that'}"
237,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye batao k tumhe is movie k baare me pata hai', 'target': 'tell me that you know about this movie'}"
238,"{'prefix': 'translate Hinglish to English: ', 'input': '92% aur average rating 8/10 kaafi interesting', 'target': '92% with an average of 8/10 interesting'}"
239,"{'prefix': 'translate Hinglish to English: ', 'input': 'Tumhe pata hai Thor ka bhai kaun hai is film me ?', 'target': ""Do you know who Thor's brother is in this film?""}"
240,"{'prefix': 'translate Hinglish to English: ', 'input': 'Nahi, I dont know , mujhe batao', 'target': 'really no, i dont know tell me that'}"
241,"{'prefix': 'translate Hinglish to English: ', 'input': 'Captain America, The Hulk, aur Thor ki team Iron Man se milkar Loki ko rokne ki koshish kar rahe hain.', 'target': 'Loki. The team of Captain America, The Hulk, and Thor, along with Iron Man are trying to stop Loki.'}"
242,"{'prefix': 'translate Hinglish to English: ', 'input': 'Sun rahe ho?', 'target': 'you here?'}"
243,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mark Ruffallo ne Hulk ka character kiya tha. Tumhe pata tha?', 'target': 'Mark Ruffalo played the Hulk. Did yo know that?'}"
244,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan, mujhe pata hai ki kaafi complex hai aur teen main characters ka ek mission hai.', 'target': ""ah, I understand it's quite complex and the three main characters have a mission""}"
245,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe movie uss mission ki wajah se achhi lagi. Tumhe achhi lagi?', 'target': 'I liked the movie because of the mission you mention. Did you like it?'}"
