,translation
166,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hmm... probably not. He doesn't seem to have good luck keeping friends. How ironic as he invented Facebook. Do you think you'd have been friends?"", 'target': 'Hmm.. shayad nahi. Dost rakhne me to uska koi accha luck nahi hai. Kitna ironic hai k usne Facebook invent kiya. Tum kya sochte ho, kya uske dost hote?'}"
167,"{'prefix': 'translate English to Hinglish: ', 'input': 'Absolutely not 1', 'target': 'Bilkul nahi.'}"
168,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought it was ironic as well. I couldnt believe it. ', 'target': 'Maine bhi socha tha k ye ironic hai. Mujhe to believe nahi hua'}"
169,"{'prefix': 'translate English to Hinglish: ', 'input': 'The scene where Christy Lee says Facebook me is kinda funny, too. It certainly beats facesmash me.', 'target': 'Wo scene jaha Christy Lee bolti hai Facebook me funny type ka hai. Certainly facesmash me bolne se to accha hai.'}"
170,"{'prefix': 'translate English to Hinglish: ', 'input': 'Agreed. It makes sense, but I had no idea how much help Zuckerberg had along the way... Especially from one of the founders of Napster!', 'target': 'Agreed. Iska sense to banta hai but mujhe koi idea nahi tha ki Zuckerberg ko raaste me kitni help mili hai, especially Napster k ek founder se.'}"
171,"{'prefix': 'translate English to Hinglish: ', 'input': ""Justin Timberlake plays him so well too. I never knew about it either, but keep in mind it's based off the book. Who knows how much he actually was involved."", 'target': 'Justin Timberlake ne use bahut acha play kiya hai. Mujhe bhi is baare me kuch nahi pata tha, lekin ye dhyan me rakho k ye book pe based hai. Kise pata wo actually kitna involved tha.'}"
172,"{'prefix': 'translate English to Hinglish: ', 'input': 'That is true. I wonder if Mark Zuckerberg actually invited Sean Parker to live at Facebook headquarters!', 'target': 'Ye to sahi hai. Main is soch me hu ki kya Mark Zuckerberg ne Sean Parker ko actually Facebook ke headquarters me rehne k liye bulaya tha!'}"
173,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love how he was doing it from a house. You know that much happened. If Sean Parker was there, who knows. I love how tech company start ups are out of houses. I wonder what the other continent was they were trying to expand to first.', 'target': 'Unka ye sab ghar se karna mujhe pasand aaya. Tumhe pata hai kitna kuch hua. Agar Sean Parker waha rahta to, kise pata. I love kaise ye tech company start up ghar se chal rahi hai. I wonder wo kaunse dusre continent me pahle expand karna chahte the'}"
174,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think that it is pretty funny considering the success he gained... and ""Thefacebook""? First Facesmash, then Harvard Connection then Thefacebook... yikes!', 'target': 'I think  uski success ko consider  karte hue Thefacebook kafi funny hai. Pahle Facesmash, phir Harvard Connection phir TheFacebook yikes!'}"
175,"{'prefix': 'translate English to Hinglish: ', 'input': 'Thefacebook is just rotten. It seems like Zuckerberg really shafted everyone else in the situation.', 'target': 'Thefacebook to bilkul bekaar hai. Aisa lagta hai Zuckerberg ne sahi me dusre logo ki leli'}"
176,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's kind of creepy how he just waited for Albright to accept the friend request, too."", 'target': 'Uska Albright ka friend request accept karne tak wait karna kaafi creepy tha'}"
177,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's really sort of sad to me. He hasn't really changed from the beginning of the story."", 'target': 'Mujhe to ye sad laga. Wo story ki beginning se jyada badla nahi.'}"
178,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's how I feel. I'm not surprised he had to do a settlement."", 'target': 'Mujhe to aisa lagta hai. Main surprise nahi hu ke use settlement karna pada'}"
179,"{'prefix': 'translate English to Hinglish: ', 'input': 'He founded the biggest social network the world has ever seen, but he seems like a person who people hate.', 'target': 'Usne duniya ka sabse bada social network banaya but wo ek aisa aadmi lagta hai jise log hate karte hai'}"
180,"{'prefix': 'translate English to Hinglish: ', 'input': ""Extremely misanthropic. I would agree. It's overall kind of sad."", 'target': 'Bilkul misanthropic. Main to agree karta hu. Overall ye sad hai.'}"
181,"{'prefix': 'translate English to Hinglish: ', 'input': ""At least he didn't use his intelligence for true evil."", 'target': 'USNE  BURAEE KARNE KE LIYE DIMAAK KA UPAYOG NAHI KIYA'}"
182,"{'prefix': 'translate English to Hinglish: ', 'input': 'are you still there?', 'target': 'TUM ABHEE BHI VAHAAN HO'}"
183,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's been 10 minutes"", 'target': '10 MINUTES HO GAYA'}"
184,"{'prefix': 'translate English to Hinglish: ', 'input': 'The movie is Toy Story.', 'target': 'movie hai Toy Story'}"
185,"{'prefix': 'translate English to Hinglish: ', 'input': 'From 1995, director is John Lasseler, 100% rotten tomatoes, 9/10 score.', 'target': '1995 se, director hain John Lasseler, rotten tomatoes mein100%, 9/10 score hai'}"
186,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello, have you seen Toy Story? I did. I Agree with the critical that is has the purity and ecstatic freedom of imagination. What do you think?', 'target': 'hello, kya tumne Toy Story dekha hai? main manta hoon critic se ki usme purity aur ecstatic freedom of imagination hai.kya sochte ho tum?'}"
187,"{'prefix': 'translate English to Hinglish: ', 'input': 'I agree, it was a very popular movie.', 'target': 'haan agreed,woh bahut popular movie tha.'}"
188,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love animations and Pixar is amazing. This one was really perfect. As it was mentioned a work of genius.', 'target': 'mujhe animations pasand hain aur Pixar amazing hai.yeh bahut perfect tha.jaise mention kiya tha ki ye ek genius ka work hai.'}"
189,"{'prefix': 'translate English to Hinglish: ', 'input': 'I also love Pixar', 'target': 'mujhe bhi pixar pasand hai'}"
190,"{'prefix': 'translate English to Hinglish: ', 'input': ""Maybe they'll make another Toy Story movie."", 'target': 'shayad wo aur ek toy story movie banayenge'}"
191,"{'prefix': 'translate English to Hinglish: ', 'input': 'The interaction between Woody and Buzz is really nice. Also hearing Tom Hanks as Wood is incredible.', 'target': 'woody aur buz ke bhitar ka sambhashan achha hai. aur tom hank ka aawaj woody ko suit hota hai achese'}"
192,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh yeah, classic voice', 'target': 'are ha , classic awaj hai'}"
193,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like how their friendship grew.', 'target': 'mujhe acha lgta hai ki kaise unke friendship badhti hai'}"
194,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was really interesting to see they change from rivals to friends', 'target': 'ye dekhne mai acha tha ki kaise wo dushman se dost bante hai'}"
195,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like the supporting toys too.', 'target': 'mujhe sah toys bhi ache lage'}"
196,"{'prefix': 'translate English to Hinglish: ', 'input': 'For sure Woody and Buzz are amazing but also the other are perfect.', 'target': 'woody and buzz to ache hai hi but baki log bhi ache the'}"
197,"{'prefix': 'translate English to Hinglish: ', 'input': ""Isn't there a few Toy Story movies?"", 'target': 'toy story ke kum movie =s nahi hai na'}"
198,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yes for sure. On the begging the scene of Andy's party is really breathtaking don't you think?"", 'target': 'ha hai. bhik magne ke scene mai andy ki party bahot achi thi'}"
199,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, when he first got Buzz.', 'target': 'ha aur jab uske pehle buzz mila'}"
200,"{'prefix': 'translate English to Hinglish: ', 'input': 'You still there?', 'target': 'kya tum vaha abhi tak ho?'}"
201,"{'prefix': 'translate English to Hinglish: ', 'input': 'For sure, and the other toys are very funny', 'target': 'haa sue,or dusare toy bhi bahut funny hai'}"
202,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who is your favorite?', 'target': 'aap ka favorite kon hai?'}"
203,"{'prefix': 'translate English to Hinglish: ', 'input': 'Ohh difficult  to say. But I suppose Mr Potato Head.', 'target': 'ye bahut muskil se kahana hai ki mei Mr potato head ke support mei hui.'}"
204,"{'prefix': 'translate English to Hinglish: ', 'input': 'And what about your?', 'target': 'aapka apne bare meikya khayal hai?'}"
205,"{'prefix': 'translate English to Hinglish: ', 'input': 'Bopeep I think ', 'target': 'mene socha bopeep'}"
206,"{'prefix': 'translate English to Hinglish: ', 'input': 'And what about the scene on Pizza Planet. What a confusion, right?', 'target': 'pizza planet ke bare mei kya kahana hai. abhi kya confusion hai?'}"
207,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah!', 'target': 'yeah!'}"
208,"{'prefix': 'translate English to Hinglish: ', 'input': ""but that's when the little aliens came in"", 'target': 'jab little aliens aaye'}"
209,"{'prefix': 'translate English to Hinglish: ', 'input': 'For sure, and also all the run to be able to get there. Really nice.', 'target': 'haa kyu nahi, yaha sabhi run mil sakte hai. bahut achcha'}"
210,"{'prefix': 'translate English to Hinglish: ', 'input': ""And what about Andy's neighbor Sid. What a terrifying children for the toys, right?"", 'target': 'Andys ke neighbor Sid ke baase  mei kya khayal hai. toy ke liye  terrifying children right hsi kya?'}"
211,"{'prefix': 'translate English to Hinglish: ', 'input': ""Andy's RC car is really funny don't you think?"", 'target': ""Andy's RC car bahut funny hai aap ka kya khayal hai?""}"
212,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't remember either."", 'target': 'mujhe Yaad nahi hai.'}"
213,"{'prefix': 'translate English to Hinglish: ', 'input': ""Woody flying back to Andy's car is really a nice one."", 'target': 'Woody Andys ki car mei vapash aata hai jo ek achchi baat hai'}"
214,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have you enjoyed the end of the history?', 'target': 'kya aap ne history ke end ko enjoy kiya?'}"
215,"{'prefix': 'translate English to Hinglish: ', 'input': 'What do you mean?', 'target': 'tumhara kya matlab hai?'}"
216,"{'prefix': 'translate English to Hinglish: ', 'input': 'How the things come to the end, meaning a happy end right?', 'target': 'things kab end hogi  means happy or right ?'}"
217,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh definitely!', 'target': 'ha definitely!'}"
218,"{'prefix': 'translate English to Hinglish: ', 'input': 'what is the name of the movie?', 'target': 'movie ka nam kya tha?'}"
219,"{'prefix': 'translate English to Hinglish: ', 'input': ""Did you watch 'The Post'?"", 'target': ""kya tumne 'The Post' dekhi hai?""}"
220,"{'prefix': 'translate English to Hinglish: ', 'input': 'No, i didnt', 'target': 'nahi mene nahi kia'}"
221,"{'prefix': 'translate English to Hinglish: ', 'input': 'what genre is it?', 'target': 'konsa genre hai ye?'}"
222,"{'prefix': 'translate English to Hinglish: ', 'input': ""it is 'Historical, Political'"", 'target': ""ye 'Historical, Political' hai""}"
223,"{'prefix': 'translate English to Hinglish: ', 'input': 'directed by Steven Spielberg', 'target': 'Steven Spielberg ne isey direct kiya'}"
224,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh. Does it have any actors that I might know of?', 'target': 'oh. Kya isme koi actor hai jiska mujhe pata ho?'}"
225,"{'prefix': 'translate English to Hinglish: ', 'input': 'Maryl Stree ', 'target': 'Maryl Stree'}"
226,"{'prefix': 'translate English to Hinglish: ', 'input': 'Streep', 'target': 'Streep'}"
227,"{'prefix': 'translate English to Hinglish: ', 'input': 'Tom Hanks', 'target': 'Tom Hanks'}"
228,"{'prefix': 'translate English to Hinglish: ', 'input': 'is it a new movie?', 'target': 'kya ye nayi movie hai?'}"
229,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes, 2017', 'target': 'haan, 2017'}"
230,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh, I guess im a bit behind the times. has it been well received?', 'target': 'oh, mujhe lagta hai main thoda samay mein piche hun. kya ye well received hai?'}"
231,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think it's worth watching"", 'target': 'main sochta hun ye worth watching hai'}"
232,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you want to know something about plot?', 'target': 'kya tum plot ke bare mei janana chahte ho?'}"
233,"{'prefix': 'translate English to Hinglish: ', 'input': 'what type of ""post"" is it named after? whats the movie about?', 'target': 'baad mei post ka kya naam tha? movie ke bare mei kya kahna hai?'}"
234,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes please', 'target': 'haa please'}"
235,"{'prefix': 'translate English to Hinglish: ', 'input': 'The Post depicts the story of attempts by journalists at The Washington Post to publish the Pentagon Paers', 'target': 'Is post mei  pentagon paerss ko prakashit karne ke liye journalists ki attempts ki story hai'}"
236,"{'prefix': 'translate English to Hinglish: ', 'input': 'Papers', 'target': 'papers'}"
237,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh. is that related to the vietnam war?', 'target': 'ye kya vietnam war se related hai?'}"
238,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes', 'target': 'haa'}"
239,"{'prefix': 'translate English to Hinglish: ', 'input': 'is the movie about a government cover up?', 'target': 'ye movie government cover up ke bare mai hai?'}"
240,"{'prefix': 'translate English to Hinglish: ', 'input': 'the government always has something to hide ;)', 'target': 'goverment hamesh kuch chupane ki koshish karti hai ;)'}"
241,"{'prefix': 'translate English to Hinglish: ', 'input': 'isnt that the truth!', 'target': 'ye kya sach hai!'}"
242,"{'prefix': 'translate English to Hinglish: ', 'input': 'it sounds like a movie id enjoy', 'target': 'Mujhe lagta he ki me ye movie enjoy karunga'}"
243,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think that this film is worth watching', 'target': 'Mujhe lagta he ye movie dekhne layak he'}"
244,"{'prefix': 'translate English to Hinglish: ', 'input': 'is it a long show?', 'target': 'Kya yaha lamba show he?'}"
245,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you know the length?', 'target': 'Kya tumhe length pata he?'}"
