,translation
173,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think it was utilizing a location like Amity Island. It made me feel as if the plot could happen anywhere.', 'target': 'mujhe lagta he yah Amity Island jaisa location use kar raha he.mujhe aisa lagata he jaise plot kahi bhi ho sakta he.'}"
174,"{'prefix': 'translate English to Hinglish: ', 'input': 'Was the soundtrack your favorite part?', 'target': 'kya soundtrack tumhara favorite part tha?'}"
175,"{'prefix': 'translate English to Hinglish: ', 'input': ""That makes sense. Yes, especially the part that it is so famous for. The sound they played whenever they wanted to increase the audience's fear and anxiety."", 'target': 'isme sense he. ha, especially voh part jiske liye ye itna famous he.jab bhi ve audience ki fear aur anxiety badana chahte the unhone ye sound play kiya.'}"
176,"{'prefix': 'translate English to Hinglish: ', 'input': 'Just another affirmation that Spielberg knew what he was doing even in post-production.', 'target': 'ek dusra affirmation ki Spielberg knew ki voh post-production me kya kar raha tha.'}"
177,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you usually like this type of movie?', 'target': 'kya aap aamataur par is tarah kee philm pasand karate hain?'}"
178,"{'prefix': 'translate English to Hinglish: ', 'input': 'No doubt. He is very good at making movies. No, it is not my favorite kind. I am not much into jump scares. I like documentaries. How about you?', 'target': 'isamen koee shak nahin, vah philmen banaane mein bahut achchhe hain. nahin, yah meree pasandeeda kism nahin hai. main bahut jyaada dara hua nahin hoon. mujhe vrttachitr pasand hain. aap kaise hain?'}"
179,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like this type of movie around Halloween; otherwise, I enjoy action films.', 'target': 'mujhe hailoveen ke aasapaas is tarah kee philm pasand hai; anyatha, mujhe ekshan philmon ka aanand milata hai'}"
180,"{'prefix': 'translate English to Hinglish: ', 'input': 'That is understandable. Halloween is a good time to scare yourself. ', 'target': 'yah samajh mein aata hai.hailoveen khud ko daraane ka ek achchha samay hai.'}"
181,"{'prefix': 'translate English to Hinglish: ', 'input': ""What did you think of the mayor's reaction to the shark attack?"", 'target': 'shaark ke hamale par meyar kee pratikriya ke baare mein aapane kya socha?'}"
182,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think it was greedy. I agree it is best not to panic the public, but putting people in danger out of greed is not okay.', 'target': 'mujhe lagata hai ki yah laalachee tha.main maanata hoon ki janata ko ghabaraana nahin chaahie, lekin laalach se logon ko khatare mein daalana theek nahin hai.'}"
183,"{'prefix': 'translate English to Hinglish: ', 'input': 'Exactly, I thought it was neat to think of real world implications both fiscally and morally.', 'target': 'theek, mainne socha tha ki vaastavik duniya ke nihitaarth ko naitik aur naitik roop se donon ke baare mein sochana saaph tha.'}"
184,"{'prefix': 'translate English to Hinglish: ', 'input': 'Of how to present this to the public.', 'target': 'ise janata ke saamane kaise pesh kiya jae.'}"
185,"{'prefix': 'translate English to Hinglish: ', 'input': 'Which in the end resulted in a shark-hunting frenzy', 'target': 'jisake parinaamasvaroop ant mein ek shaark-shikaar unmaad paida hua'}"
186,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like to think of those things too. I did not like that part. I think I would have liked it better if the shark was led out to sea, but most people would probably not enjoy a movie like that, not enough drama.', 'target': 'un cheejon ke baare mein bhee sochana pasand karate hain.mujhe vah hissa pasand nahin tha.mujhe lagata hai ki shaark ko samudr tak le jaaya jaata to mujhe achchha lagata, lekin jyaadaatar log shaayad us tarah kee philm ka aanand nahin lenge, paryaapt naatak nahin'}"
187,"{'prefix': 'translate English to Hinglish: ', 'input': 'You are right on that.', 'target': 'aap us par sahee hain.'}"
188,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was nice to see characters such as Brody step up - though it took his son to go into shock in order to spur him to action.', 'target': 'brodee ke kadam jaise charitron ko dekhana achchha tha - haalaanki isane unake bete ko kaarravaee ke lie prerit karane ke lie sadame mein le liya.'}"
189,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think Spielberg hit the nail on the head as far as portraying small town politics.', 'target': 'mujhe lagata hai ki speelabarg ne chhote shahar kee raajaneeti ko chitrit karane ke lie naakhoon par sir maara.'}"
190,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes. It was realistic, though I think much of it applies to politics of all types. ', 'target': 'haan. yah yathaarthavaadee tha, haalaanki mujhe lagata hai ki yah sabhee prakaar kee raajaneeti par laagoo hota hai.'}"
191,"{'prefix': 'translate English to Hinglish: ', 'input': 'Money seems to always be highest priority.', 'target': 'paisa hamesha sarvochch praathamikata lagata hai.'}"
192,"{'prefix': 'translate English to Hinglish: ', 'input': 'Unfortunately, true.', 'target': 'durbhaagyavash yah sach hai.'}"
193,"{'prefix': 'translate English to Hinglish: ', 'input': 'And sadly we do not get galvanized to action sometimes until tragedy strikes.', 'target': 'aur dukh kee baat yah hai ki hamen traasadee ke hamalon tak kabhee-kabhee kaarravaee ke lie jastee nahin milata hai.'}"
194,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have you seen other Spielberg movies?', 'target': 'kya aapane any speelabarg philmen dekhee hain?'}"
195,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, he has his shining moments and some duds along the way. I feel that more of his movies fall into the former rather than latter category.', 'target': 'haan, usake paas apane chamakadaar kshan aur raaste mein kuchh yugal hain. mujhe lagata hai ki unakee adhik philmen baad kee shrenee ke bajaay poorv mein aatee hain.'}"
196,"{'prefix': 'translate English to Hinglish: ', 'input': 'You?', 'target': 'aap?'}"
197,"{'prefix': 'translate English to Hinglish: ', 'input': 'I know I have and that his movies are usually really well made, but I cannot remember which movies are his. I am very bad at stuff like that.', 'target': 'hey muje toh unka  movies bahut pasand hein lakin unka movies muje yaad nahi aatha hein. mein yaad karne me thoda kamjor hoon'}"
198,"{'prefix': 'translate English to Hinglish: ', 'input': 'I did not like the scuba part. I enjoy enjoy breathing .', 'target': 'muje toh voh scuba part bilkul pasand nahi hein, magar voh breathing toh mein enjoy kar raha tha'}"
199,"{'prefix': 'translate English to Hinglish: ', 'input': ' I usually am as well.', 'target': 'mein tho aise hi hoon'}"
200,"{'prefix': 'translate English to Hinglish: ', 'input': 'Sorry, for the typo.', 'target': 'maaf kar na us typo ko'}"
201,"{'prefix': 'translate English to Hinglish: ', 'input': 'No worries. Completely agree on breathing/ I would not be getting in the water even with a cage.', 'target': 'jaane de yar, mein toh us breathing ko completely agree karunga, aur mein kabhi bhi us cage mein pani mein nahi jaavunga'}"
202,"{'prefix': 'translate English to Hinglish: ', 'input': 'Well, thanks for sharing this conversation with me. It seems that our time has come to an end. I hope you have a wonderful morning, afternoon, night wherever you are.', 'target': 'acha, aapse baath karne mein bahut dhanyavad. muje lagtha hein ki hamara time ab khatma ho raha hein, aapka din acha rahane ka mera subh kamna'}"
203,"{'prefix': 'translate English to Hinglish: ', 'input': 'You as well.', 'target': 'aapko bhi'}"
204,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hey, what do you think about Despicable Me?  It's a really good movie."", 'target': 'Hey, tum Despicable Me ke baare me kya sochte ho? Ye really ek badiya movie hai.'}"
205,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think so too.', 'target': 'Mujhe bhi lagta hai'}"
206,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's quite funny!"", 'target': 'ye badi funny hai'}"
207,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you just read about it? Or have you seen it also.', 'target': 'Kya tumne sirf iske baare me read kiya tha? ya tumne dekhi bhi hai'}"
208,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah?  Steve Carell is super funny.  My kids love this movie.', 'target': 'Yeah? Steve Carell bahut funny hai. Mere kids ko ye pasand aayi.'}"
209,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah he plays gru really well.', 'target': 'yeah usne gru ka role acche se play kiya'}"
210,"{'prefix': 'translate English to Hinglish: ', 'input': ""I've seen it."", 'target': 'maine use dekha hai'}"
211,"{'prefix': 'translate English to Hinglish: ', 'input': ""Oh, I don't have kids, but I think the movie is good for all ages"", 'target': 'Oh, mere pass bachhe nhi hai, but mujhe lagta hai ki movie sbhi ages ke liye achhi hai'}"
212,"{'prefix': 'translate English to Hinglish: ', 'input': 'I recommend it to my friends.', 'target': 'Maine isse apne friends ko recommend ki hai.'}"
213,"{'prefix': 'translate English to Hinglish: ', 'input': 'Lots of good lessons in it', 'target': 'Ismein bahut saare achhe lessons hai'}"
214,"{'prefix': 'translate English to Hinglish: ', 'input': 'Same here', 'target': 'Mujhe bhi'}"
215,"{'prefix': 'translate English to Hinglish: ', 'input': 'And the animation is really top level.', 'target': 'Aur animation bahut achhe level ki hai.'}"
216,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah it is, simple but not too simple, and just detailed enough', 'target': 'Han, simple but bahut zyada simple nhi, aur achhe se detail kiya hai'}"
217,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like all the small details in the movie, and how gru evolves over time', 'target': 'Mujhe movie ki har chhoti details achhi lagi, aur kaise time ke saath gru evolves.'}"
218,"{'prefix': 'translate English to Hinglish: ', 'input': ""what's your favorite character in the movie?"", 'target': 'Tumahra konsa favourite character hai movie mein?'}"
219,"{'prefix': 'translate English to Hinglish: ', 'input': ""I also like Gru.  He's the funniest of the characters by far."", 'target': 'Mujhe Gru bhi pasand hai. Weh ab tak ke characters mein sabase majedaar hai.'}"
220,"{'prefix': 'translate English to Hinglish: ', 'input': 'Same here. And it has a lot of rewatching value', 'target': 'Mujhe bhi. Aur iski bahut zyada value hai'}"
221,"{'prefix': 'translate English to Hinglish: ', 'input': 'Always find new things and easter eggs', 'target': 'hamesha naee cheejen aur  easter eggs paate raho'}"
222,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah I've probably seen it a dozen times."", 'target': 'haan, mainne shaayad ise ek dozen times dekha hai.'}"
223,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hi. Just looking at this now.', 'target': 'Hi. Just isko dekh raha tha abhi.'}"
224,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hola, ando leyendo', 'target': 'Hola, ando leyendo'}"
225,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who played Hawkeye?', 'target': 'Hawkeye kisne khela ?'}"
226,"{'prefix': 'translate English to Hinglish: ', 'input': 'hey let me remember that', 'target': 'hey let me yaad karne do usko'}"
227,"{'prefix': 'translate English to Hinglish: ', 'input': 'What role did Robert Downey Jr play?', 'target': 'Robert Downey Jr ne kaun sa role kiya tha ?'}"
228,"{'prefix': 'translate English to Hinglish: ', 'input': ""Ok, so I am looking for Robert Downey Jr. 's role and who played Hawkeye. Do you know? "", 'target': ""Ok,so I am looking for Robert Downey Jr. 's role and who played Hawkeye. Aap jaante hain kya ??""}"
229,"{'prefix': 'translate English to Hinglish: ', 'input': 'is one of the main characters of the plot', 'target': 'woh plot ke main characters mein se ek hai.'}"
230,"{'prefix': 'translate English to Hinglish: ', 'input': ""Do you know who wrote and directed 'The Avengers?'"", 'target': ""'The Avengers?' kisne likhi aur direct ki hai aap jante hain kya ?""}"
231,"{'prefix': 'translate English to Hinglish: ', 'input': ' Stan Lee and  Jack Kirby', 'target': 'Stan Lee aur Jack Kirby'}"
232,"{'prefix': 'translate English to Hinglish: ', 'input': 'Joss Whedon', 'target': 'Joss Whedon'}"
233,"{'prefix': 'translate English to Hinglish: ', 'input': 'The publisher Marvel Comics', 'target': 'Uska publisher Marvel Comics'}"
234,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh !', 'target': 'oh!'}"
235,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you know the Rotten Tomatoes score?', 'target': 'tumhe uska Rotten Tomatoes score pata hai?'}"
236,"{'prefix': 'translate English to Hinglish: ', 'input': 'no, tell me about that', 'target': 'nahi, mujhe batao uske baare me'}"
237,"{'prefix': 'translate English to Hinglish: ', 'input': 'tell me that you know about this movie', 'target': 'Ye batao k tumhe is movie k baare me pata hai'}"
238,"{'prefix': 'translate English to Hinglish: ', 'input': '92% with an average of 8/10 interesting', 'target': '92% aur average rating 8/10 kaafi interesting'}"
239,"{'prefix': 'translate English to Hinglish: ', 'input': ""Do you know who Thor's brother is in this film?"", 'target': 'Tumhe pata hai Thor ka bhai kaun hai is film me ?'}"
240,"{'prefix': 'translate English to Hinglish: ', 'input': 'really no, i dont know tell me that', 'target': 'Nahi, I dont know , mujhe batao'}"
241,"{'prefix': 'translate English to Hinglish: ', 'input': 'Loki. The team of Captain America, The Hulk, and Thor, along with Iron Man are trying to stop Loki.', 'target': 'Captain America, The Hulk, aur Thor ki team Iron Man se milkar Loki ko rokne ki koshish kar rahe hain.'}"
242,"{'prefix': 'translate English to Hinglish: ', 'input': 'you here?', 'target': 'Sun rahe ho?'}"
243,"{'prefix': 'translate English to Hinglish: ', 'input': 'Mark Ruffalo played the Hulk. Did yo know that?', 'target': 'Mark Ruffallo ne Hulk ka character kiya tha. Tumhe pata tha?'}"
244,"{'prefix': 'translate English to Hinglish: ', 'input': ""ah, I understand it's quite complex and the three main characters have a mission"", 'target': 'Haan, mujhe pata hai ki kaafi complex hai aur teen main characters ka ek mission hai.'}"
245,"{'prefix': 'translate English to Hinglish: ', 'input': 'I liked the movie because of the mission you mention. Did you like it?', 'target': 'Mujhe movie uss mission ki wajah se achhi lagi. Tumhe achhi lagi?'}"
