,translation
194,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's true"", 'target': 'ye to sure he'}"
195,"{'prefix': 'translate English to Hinglish: ', 'input': 'But I guess 92 and 80 are a fair assesment.', 'target': 'but mujhe lagta he ki 92 aur 80 to fair rating assessment he.'}"
196,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, I think Joss Whedon was a good choice for director also. His vision was really inline with the comics. ', 'target': 'han, mujhe lagta he ki director ke liye bhi Joss Whedon good choice . uska vision comics ke sath vastav me inline tha.'}"
197,"{'prefix': 'translate English to Hinglish: ', 'input': 'Well, I can’t speak for the comics (haven’t read them), but this movie is a great mashup of all the heroes and their stories.', 'target': 'well, me comics ke regarding to kah nahi sakta (me unhe read nahi kiya ke), but ye movies all heroes aur unki stories ka ek great mashup ke.'}"
198,"{'prefix': 'translate English to Hinglish: ', 'input': 'I guess it’s just a very good movie with an amazing plot.', 'target': 'meraguess ye he ki ye ek very good movie he amazing plot ke sath'}"
199,"{'prefix': 'translate English to Hinglish: ', 'input': 'I agree. ', 'target': 'me agree karta hu.'}"
200,"{'prefix': 'translate English to Hinglish: ', 'input': ""Loki using Clint Barton to help him with the Tesseract was awesome too. I like him even though he's a bad guy"", 'target': 'Loki ka Clint Barton ko use karna  Tesseract ki liye help k liye bhi awesome tha. Mujhe wo pasand hai even though wo bad guy hai'}"
201,"{'prefix': 'translate English to Hinglish: ', 'input': 'Right, that was a great scene.', 'target': 'Haan, badhiya scene tha.'}"
202,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's right."", 'target': 'ye to sure he'}"
203,"{'prefix': 'translate English to Hinglish: ', 'input': 'But I guess 92 and 80 are fair assessments.', 'target': 'but mujhe lagta he ki 92 aur 80 to fair rating assessment he.'}"
204,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, I think Joyce Whitden is a good choice for the director.', 'target': 'han, mujhe lagta he ki director ke liye bhi Joss Whedon good choice . uska vision comics ke sath vastav me inline tha.'}"
205,"{'prefix': 'translate English to Hinglish: ', 'input': 'But this movie is a great puzzle for all heroes and their stories.', 'target': 'well, me comics ke regarding to kah nahi sakta (me unhe read nahi kiya ke), but ye movies all heroes aur unki stories ka ek great mashup ke.'}"
206,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think it's just a really great movie."", 'target': 'meraguess ye he ki ye ek very good movie he amazing plot ke sath'}"
207,"{'prefix': 'translate English to Hinglish: ', 'input': 'I agree.', 'target': 'me agree karta hu.'}"
208,"{'prefix': 'translate English to Hinglish: ', 'input': ""Rocky and Clint Barton are great at helping him with the Cube. I like him, even if he's a bad guy."", 'target': 'Loki ka Clint Barton ko use karna  Tesseract ki liye help k liye bhi awesome tha. Mujhe wo pasand hai even though wo bad guy hai'}"
209,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, that was a great show.', 'target': 'Haan, badhiya scene tha.'}"
210,"{'prefix': 'translate English to Hinglish: ', 'input': 'But I guess 92 and 80 are a fair assessment.', 'target': 'but mujhe lagta he ki 92 aur 80 to fair rating assessment he.'}"
211,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, I think Joss Whedon was a good choice for the director too. His vision was really online with comics.', 'target': 'han, mujhe lagta he ki director ke liye bhi Joss Whedon good choice . uska vision comics ke sath vastav me inline tha.'}"
212,"{'prefix': 'translate English to Hinglish: ', 'input': ""Well, I can't talk about comics (I didn't read them), but this movie is a great mashup of all heroes and their stories."", 'target': 'well, me comics ke regarding to kah nahi sakta (me unhe read nahi kiya ke), but ye movies all heroes aur unki stories ka ek great mashup ke.'}"
213,"{'prefix': 'translate English to Hinglish: ', 'input': ""I guess it's just a very good movie with an incredible plot."", 'target': 'meraguess ye he ki ye ek very good movie he amazing plot ke sath'}"
214,"{'prefix': 'translate English to Hinglish: ', 'input': 'Loki using Clint Barton to help him with Tesseract was awesome too.', 'target': 'Loki ka Clint Barton ko use karna  Tesseract ki liye help k liye bhi awesome tha. Mujhe wo pasand hai even though wo bad guy hai'}"
215,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was a great scene.', 'target': 'Haan, badhiya scene tha.'}"
216,"{'prefix': 'translate English to Hinglish: ', 'input': 'Loki’s a likable villain I’d say.', 'target': 'Main bolunga k Loki ek likable villain hai'}"
217,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was interesting how it caused such a riff within The Avengers. Thor still felt like he had loyalty to him for a long time during the movie. ', 'target': 'Avengers me uska kaha suni karwarna kaafi interesting tha. Thor ko movie k doran aise lag raha tha uske liye loyalty hai'}"
218,"{'prefix': 'translate English to Hinglish: ', 'input': 'You think?', 'target': 'Tum ye sochte ho?'}"
219,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought he was pretty ruthless with him.', 'target': 'Mujhe to laga wo uske saath kaafi ruthless tha'}"
220,"{'prefix': 'translate English to Hinglish: ', 'input': 'That’s just my opinion obviously.', 'target': 'Wo bas mera opinion hai obviously.'}"
221,"{'prefix': 'translate English to Hinglish: ', 'input': 'I can see that somewhat but he could have done a lot more damage if he wanted to. ', 'target': 'Main wo dekh sakta hu but mujhe lagta hai wo bahut jyada damagar kar sakta tha agar wo chahta wo'}"
222,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you have a specific example on mind?', 'target': 'Tumhare mind me koi specific example hai?'}"
223,"{'prefix': 'translate English to Hinglish: ', 'input': 'The end fight scene definitely was. He could have killed him. ', 'target': 'Wo end fight scene definitely. Wo use maar sakta tha.'}"
224,"{'prefix': 'translate English to Hinglish: ', 'input': ""Loki's a sorry son of a bitch."", 'target': 'Main bolunga k Loki ek likable villain hai'}"
225,"{'prefix': 'translate English to Hinglish: ', 'input': 'Saul was still loyal to him in the video for many years.', 'target': 'Avengers me uska kaha suni karwarna kaafi interesting tha. Thor ko movie k doran aise lag raha tha uske liye loyalty hai'}"
226,"{'prefix': 'translate English to Hinglish: ', 'input': '- You think so?', 'target': 'Tum ye sochte ho?'}"
227,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think he's reckless."", 'target': 'Mujhe to laga wo uske saath kaafi ruthless tha'}"
228,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's just my opinion."", 'target': 'Wo bas mera opinion hai obviously.'}"
229,"{'prefix': 'translate English to Hinglish: ', 'input': 'I can see something, but if he wanted to, he could have done more harm.', 'target': 'Main wo dekh sakta hu but mujhe lagta hai wo bahut jyada damagar kar sakta tha agar wo chahta wo'}"
230,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you have any specific examples?', 'target': 'Tumhare mind me koi specific example hai?'}"
231,"{'prefix': 'translate English to Hinglish: ', 'input': 'Must have been the last act. He could have killed him.', 'target': 'Wo end fight scene definitely. Wo use maar sakta tha.'}"
232,"{'prefix': 'translate English to Hinglish: ', 'input': ""Loki's a pretty bad guy, I'd say."", 'target': 'Main bolunga k Loki ek likable villain hai'}"
233,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's interesting to see how he caused such a riff in the Avengers. Thor always felt that he had loyalty to him for a long time during the film."", 'target': 'Avengers me uska kaha suni karwarna kaafi interesting tha. Thor ko movie k doran aise lag raha tha uske liye loyalty hai'}"
234,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought I was ruthless for him.', 'target': 'Mujhe to laga wo uske saath kaafi ruthless tha'}"
235,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's my opinion, of course."", 'target': 'Wo bas mera opinion hai obviously.'}"
236,"{'prefix': 'translate English to Hinglish: ', 'input': 'I can see something but I could have done a lot more damage if I wanted to.', 'target': 'Main wo dekh sakta hu but mujhe lagta hai wo bahut jyada damagar kar sakta tha agar wo chahta wo'}"
237,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you have a specific example in mind?', 'target': 'Tumhare mind me koi specific example hai?'}"
238,"{'prefix': 'translate English to Hinglish: ', 'input': 'The end of the fighting scene was definitely, he could have killed him.', 'target': 'Wo end fight scene definitely. Wo use maar sakta tha.'}"
239,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh, the one where Hulk ends up hitting him?', 'target': 'oh wha kha hai jise hulk maar rha hai?'}"
240,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, that was classic. One of the funniest moments of the movie. I also liked when Iron Man fell back through the wormhole. It had everyone on edge I think. ', 'target': 'ha yeh classic tha film ke sabse majedar samay mai se ek muje bhi pasand aya maine wormhole ke madhyam se vapas gir gaya muje lgta hai ki yeh har kisi ke pass tha'}"
241,"{'prefix': 'translate English to Hinglish: ', 'input': 'Absolutely. Epic scenes.', 'target': 'bilkul mahakavya ke scenes hai'}"
242,"{'prefix': 'translate English to Hinglish: ', 'input': 'Can we talk about other movies or just this one?', 'target': 'kya hum isse movie ke bare mai charcha ker sakte hai?'}"
243,"{'prefix': 'translate English to Hinglish: ', 'input': 'You know, MCU', 'target': 'kya tum MCU jante ho?'}"
244,"{'prefix': 'translate English to Hinglish: ', 'input': 'I also like the way Nick Fury stood his ground with the Council. Just this one. ', 'target': 'muje bhi yeh pasand hai ki nick fury ne council ke sath apna ground bta diya sirk yeh ek'}"
245,"{'prefix': 'translate English to Hinglish: ', 'input': 'Understood.', 'target': 'samaj gya'}"
246,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, Fury’s great too.', 'target': 'ha fury bhi bhota bada hai'}"
247,"{'prefix': 'translate English to Hinglish: ', 'input': 'The one where the Hulk finally beat him?', 'target': 'oh wha kha hai jise hulk maar rha hai?'}"
248,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, it's a classic, one of the most interesting moments in the movie. I like Iron Man falling out of a wormhole."", 'target': 'ha yeh classic tha film ke sabse majedar samay mai se ek muje bhi pasand aya maine wormhole ke madhyam se vapas gir gaya muje lgta hai ki yeh har kisi ke pass tha'}"
249,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's the classic scene."", 'target': 'bilkul mahakavya ke scenes hai'}"
250,"{'prefix': 'translate English to Hinglish: ', 'input': 'Can we talk about other movies or just this?', 'target': 'kya hum isse movie ke bare mai charcha ker sakte hai?'}"
251,"{'prefix': 'translate English to Hinglish: ', 'input': '- You know, MCU.', 'target': 'kya tum MCU jante ho?'}"
252,"{'prefix': 'translate English to Hinglish: ', 'input': ""I like Nick Fury's face, too."", 'target': 'muje bhi yeh pasand hai ki nick fury ne council ke sath apna ground bta diya sirk yeh ek'}"
253,"{'prefix': 'translate English to Hinglish: ', 'input': '- I know.', 'target': 'samaj gya'}"
254,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, Fury's great, too."", 'target': 'ha fury bhi bhota bada hai'}"
255,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was classic, one of the funniest moments in the movie, and I also liked it when Iron Man fell back into the vortex.', 'target': 'ha yeh classic tha film ke sabse majedar samay mai se ek muje bhi pasand aya maine wormhole ke madhyam se vapas gir gaya muje lgta hai ki yeh har kisi ke pass tha'}"
256,"{'prefix': 'translate English to Hinglish: ', 'input': 'Absolutely, epic scenes.', 'target': 'bilkul mahakavya ke scenes hai'}"
257,"{'prefix': 'translate English to Hinglish: ', 'input': 'You know, MCU?', 'target': 'kya tum MCU jante ho?'}"
258,"{'prefix': 'translate English to Hinglish: ', 'input': 'I also like the way Nick Fury has been firm with the Council.', 'target': 'muje bhi yeh pasand hai ki nick fury ne council ke sath apna ground bta diya sirk yeh ek'}"
259,"{'prefix': 'translate English to Hinglish: ', 'input': 'Got it.', 'target': 'samaj gya'}"
260,"{'prefix': 'translate English to Hinglish: ', 'input': ""Fury's great too."", 'target': 'ha fury bhi bhota bada hai'}"
261,"{'prefix': 'translate English to Hinglish: ', 'input': 'So, any final thoughts?', 'target': 'to koi akhri sujhav?'}"
262,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's crazy that the Council wanted him to drop a nuclear missile into New York. "", 'target': 'ye crazy baat hai ki council chahti hai ki nuclear missile new york par gire'}"
263,"{'prefix': 'translate English to Hinglish: ', 'input': 'Great examples, man.', 'target': 'great udahran, man'}"
264,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was great talking to another MCU fan.', 'target': 'Another MCU fan se talk karna great tha'}"
265,"{'prefix': 'translate English to Hinglish: ', 'input': 'Take care now!', 'target': 'now dhyan rakhna'}"
266,"{'prefix': 'translate English to Hinglish: ', 'input': 'Definitely! You too!', 'target': 'Definitely! tum bhi!'}"
267,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello!', 'target': 'Hello?'}"
268,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello so the movie we will be talking about is Batman V. Superman', 'target': 'Hello to hum aaj jis movie k baare me baat karege wo hai Batman V Superman'}"
269,"{'prefix': 'translate English to Hinglish: ', 'input': 'Any last thoughts?', 'target': 'to koi akhri sujhav?'}"
270,"{'prefix': 'translate English to Hinglish: ', 'input': ""What's crazy is that the Council wants him to throw a nuclear bomb at New York City."", 'target': 'ye crazy baat hai ki council chahti hai ki nuclear missile new york par gire'}"
271,"{'prefix': 'translate English to Hinglish: ', 'input': '- Great example, man.', 'target': 'great udahran, man'}"
272,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was nice talking to another MCU fan.', 'target': 'Another MCU fan se talk karna great tha'}"
273,"{'prefix': 'translate English to Hinglish: ', 'input': 'Take care!', 'target': 'now dhyan rakhna'}"
274,"{'prefix': 'translate English to Hinglish: ', 'input': 'Of course, you too!', 'target': 'Definitely! tum bhi!'}"
275,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hello, so the movie we're gonna talk about is Batman V. Superman."", 'target': 'Hello to hum aaj jis movie k baare me baat karege wo hai Batman V Superman'}"
276,"{'prefix': 'translate English to Hinglish: ', 'input': ""So, what's the last thought?"", 'target': 'to koi akhri sujhav?'}"
277,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is crazy that the Council wants to launch a nuclear missile in New York.', 'target': 'ye crazy baat hai ki council chahti hai ki nuclear missile new york par gire'}"
278,"{'prefix': 'translate English to Hinglish: ', 'input': 'Big examples, man.', 'target': 'great udahran, man'}"
279,"{'prefix': 'translate English to Hinglish: ', 'input': 'You too!', 'target': 'Definitely! tum bhi!'}"
280,"{'prefix': 'translate English to Hinglish: ', 'input': ""The film we're talking about is Batman V. Superman."", 'target': 'Hello to hum aaj jis movie k baare me baat karege wo hai Batman V Superman'}"
